label,pca_x,pca_y,tsne_x,tsne_y,lda_x,lda_y,umap_x,umap_y
B6,-2970.0593949727236,1036.2018625206538,-30.674337,9.548372,5.4903300166708995,-0.9430652915266697,6.2317767,-5.071737
B6,-105.6168123884463,213.05830220322275,-1.900185,8.006527,5.4239972941870604,-0.5590917405278898,8.768078,-4.538051
B6,-2915.3224590595923,-990.6992151336002,-24.068785,-0.39006492,5.4006551049556615,-0.4239731602607284,6.6239705,-4.3708386
B6,6313.227785826471,629.3836613131513,53.043842,11.789308,5.291292061152527,0.20908567864542116,13.253547,-4.257501
B6,3771.051985663485,-636.1418917701403,43.871193,-19.476334,5.332173136897674,-0.027558487834283385,11.766615,-2.9279304
B6,-8968.7329897705,-889.3032866467234,-55.673405,-4.478148,5.417793215074512,-0.5231788125144154,4.474963,-3.8595295
B6,-6666.777874122088,1301.1704081630392,-46.12063,8.268101,5.441476724868935,-0.6602731607539325,4.718709,-4.9923596
B6,2246.1930251004887,109.48433433175698,13.33192,5.2648005,5.414867092382694,-0.5062406607458095,10.063581,-3.8033915
B6,1714.0741582644046,-1796.364420360194,8.098232,-21.442966,5.5045008085283875,-1.025094327366528,9.636335,-1.6133993
B6,542.0715982392098,-1311.4582594202152,-2.0064166,-4.0635066,5.3982086683408355,-0.40981171898266533,8.752528,-3.6600878
B6,679.0241357966677,-1335.7411192684203,16.8023,-20.985683,5.426252107538759,-0.5721439515191766,9.300095,-2.47456
B6,-6285.741752424518,-590.677585505395,-45.981464,2.0874002,5.464230388272797,-0.7919850008269704,4.8281565,-4.2543097
B6,1629.8478449201184,417.7196606662832,19.460995,0.036688726,5.436344701762712,-0.630565935388679,10.5293045,-3.6816783
B6,-2249.80125923842,-254.55130641262144,-20.35751,-18.529509,4.437327322366412,5.15234536860174,7.362894,-4.5442653
B6,1239.0491845983381,-159.78258951191117,7.161501,-13.096381,5.4003021579364265,-0.42193009139199034,9.395595,-3.20457
B6,-3105.3145519044615,-2407.922223609771,-29.338913,-5.4340816,5.492392252450308,-0.9550027481174357,6.374755,-3.592778
B6,332.26974896138825,47.682979279722765,-7.1305156,10.998759,5.44326978239366,-0.6706524522877432,8.183371,-4.867255
B6,-3390.6496015698326,-256.5591709372835,-31.02849,0.61402756,5.43506795707952,-0.6231753720078748,5.9279723,-4.6106715
B6,2921.715149283617,-1018.0681273741961,30.527346,-22.35835,5.546246123048904,-1.2667412258171304,9.763532,-1.5720251
B6,3231.93166239461,-998.358241934562,37.5126,-15.809858,5.415608991619201,-0.5105352181473678,11.613265,-2.40412
B6,4082.1732965386645,-1104.7556300483973,36.624107,-8.269519,5.514563751998851,-1.0833446749049254,12.057325,-3.1755025
B6,2918.2181059068153,-2156.2239880372094,24.318401,-21.569933,5.3755338027746635,-0.27855600801737657,10.909261,-2.3793569
B6,2659.542653849348,-1561.9158664826396,21.916744,-14.189694,5.531557307689076,-1.1817135594936867,10.655422,-2.908963
B6,7130.253786271791,-1000.017421587066,49.90549,-1.486217,5.578243615613851,-1.4519618889099593,13.059194,-2.8288357
B6,2703.831031976005,-1949.1735657556937,22.999561,-25.540451,5.496925154246306,-0.9812419002850813,10.454485,-2.2396955
B6,5480.615984449793,1446.8359444718856,57.658173,4.569683,5.320760739259652,0.03850330915525768,13.372379,-3.6370215
B6,4784.736676791292,-426.2537390989625,55.562794,1.9903535,5.648577570156375,-1.8590969690064965,13.088765,-3.5557642
B6,-1717.5217056290612,821.2642103146334,-32.417576,-39.113758,5.480223563535365,-0.8845630839715007,7.741366,-4.870865
B6,-6948.8678698152,-3240.1411329730295,-49.659306,-7.8796616,5.361703367507577,-0.1984971600989187,4.943383,-3.2878985
B6,-2143.951283820573,-1247.5720230335892,-15.601029,-5.8120575,5.418297880723924,-0.5261001197397545,7.792047,-3.6700485
B6,3115.8669546347655,574.1896077842871,31.385143,1.4831128,5.497034435521064,-0.9818744857959651,11.347343,-4.08101
B6,4479.864070329002,142.8480686699828,33.73953,-4.3694158,-0.3248773490106177,-0.7841874424167563,11.986869,-3.7589235
B6,838.2966548296511,987.4695660311476,5.1626587,2.3281121,5.4003192225539784,-0.42202887162570946,9.320218,-4.2154193
B6,-1929.0386286717667,-2544.0339206659323,-25.944881,-23.984196,5.347256003844494,-0.11486716089862012,7.344919,-2.0509634
B6,-6374.8233480930185,-914.6127009328884,-46.70241,-9.072066,5.456050591337435,-0.7446354340052417,4.854732,-3.4708037
B6,-5266.297339751436,-190.12162481271753,-45.73633,-17.337288,5.496076022941914,-0.9763266194102265,5.0107293,-2.8980615
B6,5128.895268584945,-693.3550355148523,41.75453,-15.774201,5.403014841864138,-0.4376327316795594,12.03906,-2.574007
B6,-1449.7536850246527,401.1129943256808,-12.349576,3.593935,5.487772921395905,-0.9282632916050768,7.795006,-4.11428
B6,501.0614786235427,906.5335447664104,1.3897679,1.8019097,5.456582933581812,-0.7477169499488423,8.945364,-3.9907153
B6,2428.49023868806,971.657002396618,23.470743,14.944817,5.419729305890365,-0.5343860664573175,11.20286,-4.739141
B6,-655.0947797239005,-1693.4396790069156,2.025118,-29.159382,5.49205485944688,-0.9530497152139501,7.3602653,-1.9731861
B6,-3376.197974776876,-1416.2477384498393,-25.449928,-15.346564,5.3946526726831685,-0.38922748500423543,6.218495,-2.7025545
B6,-2096.3116398340017,411.1861667922804,-22.946861,7.747085,5.4376392487895195,-0.6380595494030761,7.5610065,-4.9468365
B6,-4502.394756155875,-2575.6337924502127,-41.240284,-20.018656,5.487067240637215,-0.9241783884591397,5.9438553,-2.502461
B6,7108.841214120178,-549.1286282085726,49.574017,-2.0620599,5.12722842552837,1.1587843251273435,13.15612,-2.9208603
B6,-3765.5976990360823,-2594.7580333570104,-40.0274,-23.978151,5.471210318824936,-0.8323890219413999,5.721623,-2.4345448
B6,-2516.6557665493374,-2644.667059833741,-29.746172,-22.065622,6.532430072402343,-6.975364945632504,7.888727,-2.3676627
B6,2794.52079542144,-1433.9291195296526,23.33105,-13.512756,5.241143819242744,0.49937375670731465,10.694242,-2.86945
B6,-4046.588953754386,1018.4371387051456,-35.670097,2.4932954,5.410999644089694,-0.4838535522608711,5.690778,-4.7275743
B6,-47.67888542397258,-35.784322645983096,-3.047012,-42.49847,5.450286140091185,-0.7112673355507029,8.201696,-3.705129
B6,-2031.1581302937084,-1203.4223390593722,-16.420696,-26.330854,-0.11229824227906227,-2.0147227110356325,6.820957,-2.5592368
B6,86.44807391650657,-601.0180691725272,4.146743,-10.764722,5.512707591338717,-1.0726001046052902,8.889041,-4.4774013
B6,-9975.929214071171,587.3029925468344,-53.945747,-1.5102278,5.4362577856642,-0.6300628129215229,4.2965302,-4.0568027
B6,-2819.868749301614,-1124.573282341669,-18.91114,-5.5675063,5.424141091697816,-0.559924126698309,6.209855,-3.3444135
B6,2192.916158201237,-2036.9409234266147,22.35693,-24.92719,5.55610905161706,-1.3238337672317442,10.30743,-2.1121984
B6,-2542.933045207483,-37.45555205566072,-27.377945,0.112072386,5.418154819601546,-0.5252719962266963,6.4296675,-4.2298803
B6,-2188.339391259215,-287.35243216606136,-19.126093,5.637932,5.056742878705839,1.5667969121900627,7.4559855,-4.3394685
B6,3534.555490465077,-1499.6282850304124,36.250275,-29.285841,5.454423579263283,-0.7352173130498492,11.231727,-2.1532423
B6,4266.31405110784,-1058.7063944146164,24.446846,-3.5018132,5.3385762306165745,-0.06462343165912143,11.199499,-3.6694462
B6,5291.623418889976,836.9545985867423,43.43066,4.801823,5.421010874284662,-0.5418045523683896,12.787381,-4.157025
B6,-4144.480992941363,1347.2512526170556,-35.763393,11.612586,5.4906918422509765,-0.9451597548264825,5.729195,-5.287965
B6,-3877.6790289412615,-789.5647842038317,-36.943798,-11.49402,5.3980599217381275,-0.40895068450208316,5.724062,-3.143841
B6,-4300.224917222077,423.1997632852586,-39.373585,33.350754,5.485872650407303,-0.9172633842893858,5.2393646,-4.7669435
B6,3114.859214961804,1813.3613382296392,25.311634,23.835001,5.454694962354834,-0.7367882410241071,10.526561,-4.7335668
B6,-437.4803424512846,-1602.4711810908025,-4.5741987,-5.651216,5.449581248110787,-0.7071869983258325,7.891152,-3.2242787
B6,1242.3420898742108,642.1978734503762,10.248612,16.581736,5.351451706961175,-0.13915440502662957,9.294115,-4.8236666
B6,577.8645186763983,-1380.1133882356867,0.6316938,-7.8348856,5.7447059622738195,-2.41554571241707,8.72698,-3.979628
B6,-2903.1983741008808,147.13577148208685,-20.689817,11.479959,5.48225712298898,-0.8963345448025684,7.1888547,-4.8510475
B6,-4454.862911142195,-2368.404331280621,-32.480804,-17.26241,5.446794880054497,-0.6910578301428938,5.9510627,-2.5845582
B6,-1646.9449879296462,706.874466110003,-19.602598,25.704103,5.448456159892736,-0.7006743134532787,7.3518896,-5.5442514
B6,-1152.6943270774993,-674.1410143438542,-14.526528,-37.317055,5.480034382812253,-0.8834679925699302,8.049869,-3.4212005
B6,3719.7310980098246,-172.17054051404955,38.594624,25.531925,5.443183113666931,-0.670150761756656,11.5722685,-3.5358672
B6,-94.32908241578646,581.4550811477495,1.7119709,15.446956,5.4247635359139,-0.563527206852352,8.350781,-4.7405624
B6,-3532.6080803929594,-1256.3946485057158,-33.217857,-0.0737471,5.544822315097488,-1.2584993721050743,6.100505,-4.095649
B6,-4932.617693529075,-841.952305014915,-55.207508,-16.970427,5.46948136318215,-0.8223807905160574,5.920835,-3.4365602
B6,-33.805274508596845,-1310.2041881374823,1.3079228,-5.731098,5.404785679803358,-0.4478834029368669,8.386285,-3.79516
B6,86.44807391650657,-601.0180691725272,4.146743,-10.764722,5.512707591338717,-1.0726001046052902,8.954605,-4.5723157
B6,-1398.3809600302347,-473.4543044917724,-27.880377,-7.3311443,5.490359547332226,-0.9432362326920962,7.0674887,-3.7350397
B6,-2155.759166415029,-1341.8028595140568,-25.451479,-21.802713,5.459693621518146,-0.7657234759627136,7.3407483,-2.1846914
B6,1714.0741582644046,-1796.364420360194,8.098165,-21.44308,5.5045008085283875,-1.025094327366528,9.5812235,-1.572275
B6,-1763.1125442986802,3.112864954705748,-20.546309,-4.6139584,5.4620629464637265,-0.7794385486861046,7.069134,-3.6449542
B6,2384.8836672869165,-160.5017781819002,26.568724,-7.3292503,5.840800601186857,-2.971799072052137,10.641721,-3.2325902
B6,4808.57545470506,326.47016356759934,49.32854,24.36189,5.448469808904939,-0.7007533221157245,12.090309,-4.2093883
B6,4606.281350843739,596.266270203252,33.975555,-0.8040739,5.159586921592309,0.9714739574332978,12.304421,-3.9499662
B6,-2215.128654819176,-727.4239858985294,-19.006199,-35.87316,5.13678182578117,1.1034835191022125,7.448991,-4.0428715
B6,-3942.207886688185,391.9726422960169,-36.848835,8.349245,5.436381934343298,-0.6307814598786927,5.397479,-5.044308
B6,271.27447268809914,-4128.033375993895,15.206435,-24.177502,5.457142263584434,-0.7509546872108295,9.071714,-1.964118
B6,-9478.272746873225,3053.6103230257754,-52.515026,12.804766,5.483682668110867,-0.9045864542989293,4.099122,-5.274457
B6,-3277.50915287375,332.11381712847725,-26.419685,3.578774,5.504318693097792,-1.0240401341119842,6.205615,-4.3953285
B6,-583.839139915517,-179.5874269419608,5.70345,-13.05051,5.426970617276819,-0.5763031164871357,8.690282,-3.1914926
B6,-4332.865098540045,1956.3872280403718,-43.325172,24.79484,5.423820297121223,-0.5580671754359376,5.421652,-5.8497953
B6,3076.697944346031,-62.17862639502275,27.697102,4.4870415,5.634540817037783,-1.7778438297167078,11.374946,-3.88172
B6,-2301.75561615463,1211.2198726409997,-19.910128,8.250319,5.412371122002892,-0.4917924883497822,7.03397,-5.2600975
B6,-1911.709142348426,-1332.5279534293975,-4.6960435,34.451107,-0.17798416108161874,-1.6344932473740292,7.3446507,-3.0414796
B6,1002.375496450369,628.5239389706081,0.4744088,2.411751,5.4327035981723615,-0.6094890456908386,8.948603,-3.7039857
B6,168.07400597114048,-3207.1124273116584,20.812056,-30.863506,5.451819741626562,-0.7201447403262469,9.587666,-2.2048411
B6,-308.445744041451,-1515.0425133028805,-8.5731735,-17.040762,5.48209567694852,-0.895399998366047,7.581315,-2.5085554
B6,-3724.517540708312,1642.5140291214216,-39.174217,23.793234,5.644293237960481,-1.834296686652527,5.5145597,-5.5021024
B2,1114.9433811370627,-557.3144192265012,11.682848,2.2738876,-2.2103124682801516,3.42138149113504,9.187683,-3.6260145
B2,-1280.8542597156788,-770.752246733394,6.187491,-5.801878,-2.4589911747150177,4.86088287735961,9.329346,-3.4096928
B2,-1566.7420699487539,1087.1690326316777,-17.591621,14.691822,-2.3909477204276963,4.46700658543958,7.2222095,-5.527991
B2,-1004.5047402923254,-250.4174894846257,-18.937607,-9.574563,-2.462512636159373,4.881267206614693,7.3597684,-3.5126517
B2,-4071.4148510837076,1626.0764649205955,-37.39979,15.909696,-2.4308804393019643,4.6981610939991585,5.7438264,-5.743489
B2,13.641069826079317,2287.0427487658662,9.895435,20.459877,-2.449347858683277,4.805061584919848,9.860519,-4.659883
B2,421.68618514685915,-852.9949165765773,-6.916489,-17.356936,-2.386952085728662,4.443877457214008,8.473056,-2.8228536
B2,6414.894244321913,996.6095586903335,52.8585,10.244339,-2.341856460376105,4.182836951822988,13.349015,-4.2755675
B2,-4340.488451964716,2679.6908419261204,-38.4159,11.631359,-2.4692024407266606,4.919991804656588,5.348214,-5.3443847
B2,-2528.9412193649036,1351.958038988785,-28.846033,10.682271,-2.3881206282193577,4.450641681458285,6.709546,-5.427746
B2,411.82852624010957,737.9546193618758,-3.9129858,10.690597,-2.3605680365591,4.29115076863512,8.336654,-4.5464196
B2,497.7637745556129,642.663724751015,5.326825,0.9343846,-2.3885344029685935,4.453036857683065,9.268799,-4.177593
B2,3515.598029998339,1423.6507151531844,34.74682,20.700521,-2.3962493890880765,4.497695820940827,11.205863,-4.3225403
B2,-2863.5296412200937,610.8738464785282,-24.06606,1.7584379,-2.437812773439057,4.738289598538959,6.2151723,-4.555981
B2,6926.387047952529,1381.4031670552781,48.17264,6.36388,-2.190129705309981,3.304551563514988,13.705055,-3.9826014
B2,2524.1516886029635,-2521.044823285581,32.9946,-26.455051,-2.236695643360613,3.574103119961926,11.082479,-2.0362766
B2,5832.188129573176,-411.7549588928158,43.367226,-16.397858,-2.4306080773206187,4.696584499624481,12.097803,-2.735989
B2,-1937.8204975394872,724.2489105993833,-16.053482,4.4092174,-2.388340019082566,4.4519116472561375,7.1675825,-4.7836666
B2,-2822.5191976890455,2066.4730733078386,-33.676117,14.761775,-2.3213290370611612,4.064011923572499,5.872226,-5.7396383
B2,-8917.850209784478,2432.5127896008803,-52.911808,5.449975,-2.3570947227087014,4.27104514650912,4.16228,-4.9624786
B2,196.4152425856353,1842.4079630295075,-4.518152,14.453086,-2.3535411981743724,4.250475216874109,8.201575,-5.1240616
B2,556.8040268403518,203.1047066040959,3.116588,5.2866397,-2.408246475034991,4.56714214426601,9.269559,-4.166489
B2,-2700.690730901259,2328.2341228477867,-32.393116,16.853432,-2.409783830379134,4.576041278336645,6.3889003,-5.7183027
B2,3775.323976220625,1501.9521221601055,29.72722,10.428284,-2.3605248805468486,4.290900955772982,11.384706,-4.4290376
B2,-258.2339018635586,960.852054580455,-7.1011224,3.6008775,-2.3434562159066408,4.192097295569077,8.124126,-4.325753
B2,-4283.206127858167,2277.0464006511957,-42.302235,14.468577,-2.4577238600399585,4.853546900517832,5.0420303,-5.870552
B2,2985.705884549326,-94.41750593172337,25.604298,0.25004974,-2.363834246471098,4.310057549048764,10.977077,-3.6385283
B2,-968.7563486779742,-1154.418918186597,-9.849057,-17.627926,-2.4268232434843346,4.674675613125857,7.9799886,-2.7072597
B2,-1171.484804846421,469.952146573859,-15.250438,3.588282,-2.1492065691442743,3.06766392611417,7.168306,-4.5084457
B2,3553.8241827515544,1316.0440129662504,31.623583,13.958383,-2.241148362911378,3.599878129240948,11.496199,-4.4986115
B2,-1608.7551194401228,-1596.5413418552946,-10.279224,-33.884346,-2.385390110932769,4.434835811002432,8.581334,-2.8140569
B2,2120.433210554525,546.1501244654584,20.898033,-3.045704,-2.3083330477722073,3.9887833490595157,10.935407,-3.8242111
B2,-3278.028158890046,1575.7575014354338,-34.921562,10.267593,-2.426309389584305,4.671701118799037,5.971296,-5.229459
B2,3985.6316304742927,-602.6802532799788,41.94019,-17.532404,-2.288477020133974,3.873844761353501,12.043366,-2.5588148
B2,1286.8098657754042,3052.570802227292,-8.979608,16.750626,-2.430815025484904,4.697782439623335,8.291353,-5.5423594
B2,-4905.686110293963,3040.4643763174736,-44.570255,12.055856,-2.340716255238619,4.176236761161238,5.0271235,-5.5866117
B2,5907.414809134958,-412.9130515502745,42.308056,-4.375302,-2.3051951124517367,3.970619098856969,12.256737,-3.3676028
B2,-1014.2138882334094,-456.18847399404757,-28.663855,-8.025124,-2.4580028849988995,4.855162064200283,7.193473,-3.0903466
B2,1563.1124029911691,178.26850705013874,6.8412185,0.37748486,-2.449884504184654,4.8081680106935965,9.400281,-3.98457
B2,-546.1909675021598,-2742.1444316862635,-3.7591553,-22.073458,-2.4066726625402715,4.558031974359331,8.317536,-3.0192485
B2,-2491.5451030912573,139.35891028976854,-24.05226,3.7695086,-2.4263819947037666,4.672121400742894,6.4089284,-4.8827586
B2,-1142.4911395958395,-1523.734276585017,-10.874236,-0.8486851,-2.3603364136731506,4.289809996559592,7.6803913,-4.129498
B2,6648.44373924494,1574.7569098419806,50.3939,12.295617,-2.473566005394659,4.945250732042943,13.607573,-4.3480816
B2,3011.2017626672955,1833.3500905957262,22.243814,13.044441,-2.351371803638484,4.2379174611798796,11.20673,-4.775198
B2,5936.009140191985,921.8935765526569,51.557095,13.8451805,-2.2396673069835056,3.5913048899320827,13.136213,-4.355438
B2,-782.8377001026813,1912.9315683548016,-15.373343,15.153237,-2.484605501625854,5.009153952209936,7.524053,-5.5264096
B2,-2423.7664558047013,-21.328192210563643,-18.992266,-7.078371,-2.391847415384646,4.472214559037955,6.9825487,-3.490469
B2,2068.7720095332093,-180.3215640459621,22.953445,-12.308756,-2.4250922378450817,4.664655515092127,10.773697,-2.9476442
B2,-2742.8094998851025,1823.8713248310999,-34.025238,15.894411,-2.353436122288139,4.24986697467237,5.935823,-5.8958273
B2,3859.349999139038,-384.07403612350885,42.19779,-17.44229,-2.26840218642696,3.7576395929910382,11.965928,-2.634015
B2,-1836.1420324789726,1896.6067662100363,-23.949657,16.543488,-2.4090391112628455,4.571730397780589,6.358364,-5.4883547
B2,1812.658423266975,973.9439744530348,5.205273,3.9664025,-1.9381411678689893,1.8458908918418295,9.197307,-4.063533
B2,881.332829871855,1573.2269980233216,-7.7249947,19.69749,-2.4111774854157684,4.584108588907726,8.489859,-5.353626
B2,-1352.6553180141464,-117.4046816187887,-15.23291,9.857567,-2.358248925255522,4.2777263625649615,7.763784,-4.9413614
B2,227.26882041434433,2833.8536565849804,-11.240035,16.936247,-2.300524820616998,3.943584650807142,7.9428024,-5.6579924
B2,1896.9905367167294,910.5176240820326,18.761803,8.664104,-2.4029286013757347,4.536359104519992,11.31358,-3.8618877
B2,-4097.7873822473075,2760.8173696918793,-34.73164,17.8138,-2.4796044486227142,4.980204860291845,6.085703,-5.725631
B2,4255.077949892853,263.0855048423636,29.103554,8.252178,-2.1812735880284735,3.2532870492103974,11.400118,-4.278559
B2,3962.9060785764777,619.488996458576,36.86557,2.086766,-2.3672286521479915,4.329706403376514,11.964089,-4.039769
B2,5350.255193756792,2783.4818075090675,37.769836,10.7711,-2.477702551945276,4.969195542514445,12.487557,-4.4328604
B2,1521.661031626836,188.61995667044442,9.808401,7.3674555,-2.2157351745697076,3.4527713649715164,9.395187,-4.200939
B2,-431.57828039287324,1012.1642983348333,-14.468223,4.4966555,-2.4225076263076115,4.64969423455296,7.2926016,-4.875164
B2,-2903.1601934659807,-1479.6015818849876,-28.39918,-14.329497,-2.4466964183278623,4.789713459131866,6.100502,-2.7195163
B2,3474.3592622082474,1898.9219249825362,22.206387,15.580397,-2.2727951122961314,3.783068480606218,11.202279,-4.88864
B2,4485.842093996498,1.622417313851354,31.359968,9.593336,-2.419981252536984,4.635070069110796,11.7939825,-4.584879
B2,97.41359891983089,948.3943143243497,-10.603483,14.982484,-2.3892431006888386,4.457139224810798,8.044501,-5.2621393
B2,-4681.583376023708,3241.7806344400956,-38.950745,16.297636,-2.4865981782450253,5.02068875869472,5.380862,-5.924162
B2,3950.3663136902132,1201.462094891233,34.581226,13.706374,-2.3125912256437653,4.013432234509983,11.913506,-4.5376515
B2,2057.900105866102,1618.3754393637682,20.190067,13.853023,-2.435033910511268,4.72220387453758,10.877859,-4.911112
B2,3248.6220334692266,541.9761429799382,28.367188,0.49868068,-2.264433578381747,3.7346669112347146,11.287537,-3.7430897
B2,1080.3705577498708,1991.2461027994402,-5.3905272,21.877886,-2.2388068917782293,3.586324291076218,8.518079,-5.6143665
B2,-2219.64169326162,-381.2083743912392,-17.567919,9.577136,-2.3333090466408835,4.133359398650657,7.395688,-4.6738358
B2,6063.585496186982,1775.862164079687,47.522545,11.459268,-2.225757527886925,3.510786752377561,13.34528,-4.4842334
B2,-5247.697131615947,2838.861496990621,-46.659897,15.051196,-2.4292944826872587,4.688980626648249,4.8142223,-5.9273696
B2,2631.4920532726987,488.84131902715103,24.534416,6.690845,-2.389899050259383,4.460936254036474,11.0732765,-4.013791
B2,1583.2532565971594,1751.0777641048505,9.873163,14.133681,-2.5179427738528815,5.202130062917774,9.987297,-4.507976
B2,3909.6599245357843,-37.15501407045617,36.627285,-1.248787,-2.3575551001444017,4.273710087011825,12.028991,-3.4406648
B2,-866.9809322637001,-1114.232848547699,0.37996486,22.239727,-2.457319769017185,4.8512077795056054,6.5665207,-3.7475052
B2,6436.464258902192,1512.0531783162053,47.319565,9.362191,-2.1772444046978263,3.2299637213989816,13.324031,-4.3282633
B2,-1479.372934051985,8.596889019392005,-6.7106323,0.9576821,-2.382522656422358,4.418237265828136,8.360724,-4.115276
B2,-5941.395308853608,3433.3211318185577,-45.49997,14.719293,-2.396554204119641,4.499460273018983,5.042422,-5.837122
B2,-2255.3162951512645,459.3859290455685,-25.825768,14.784229,-2.3469795790593277,4.212492633051022,6.530389,-5.462741
B2,-5290.883400917212,2144.5786168243567,-35.87311,9.611449,-2.3897650041502834,4.460160314822566,5.7871614,-5.247686
B2,-8096.55061068594,-1216.923677772483,-50.510136,-1.2342879,-2.377041365410219,4.386508268506184,4.599084,-4.0137286
B2,-5311.5071441663995,-322.59981649542016,-38.177696,-3.2520807,-2.3949211156737147,4.490006978382789,5.9454975,-4.8399296
B2,-1961.7013628916861,931.4862453770833,-20.447031,12.416422,-2.4178744381034294,4.622874564553431,7.1858253,-4.9083214
B2,5360.325587295994,1689.8025223074167,46.673843,16.276718,-2.153586798966368,3.093019321400609,13.3962965,-4.580316
B2,-3613.2607732980905,2424.676751280536,-37.411957,17.65448,-2.3933903944045016,4.481146246314237,5.754062,-5.7279544
B2,-5209.139781316302,3125.6308147869827,-45.13075,16.832844,-2.4245107099455994,4.6612892830997,5.0212827,-6.0384626
B2,-1138.1623606557473,1391.3314495388784,-18.426544,16.332516,-2.4467670438540754,4.790122282003978,7.446532,-5.337545
B2,846.2254804361445,471.22926475124945,9.894008,-4.34286,-2.4154126409656205,4.6086242073625385,10.944976,-3.5836036
B2,-5878.750086780896,2026.3141385304705,-39.711433,17.57471,-2.4141718513782298,4.6014417736240025,5.5183797,-5.860494
B2,-4843.5770178288185,1648.1373065310029,-38.852924,5.302995,-2.440239515936187,4.75233703846143,5.432639,-4.9455695
B2,1710.0424735321053,1406.832006899355,15.824722,17.432566,-2.423649495409757,4.656304057239691,10.457334,-4.9193425
B2,4056.5551109291714,299.43502211679964,33.994705,-3.4152849,-2.323738527714649,4.077959499484555,11.87944,-3.8720133
B2,-7978.412028178666,2543.177942401068,-50.47883,15.48767,-2.4456268306712774,4.783522044770828,4.4196873,-5.6483216
B2,7452.8575220502125,562.1972415570194,52.00954,6.2349753,-2.378898259335249,4.3972570833832645,13.836063,-4.1256385
B2,3333.7604521815515,235.8744239018011,28.115656,15.828148,-2.395206292050535,4.491657750158837,11.726858,-4.1598806
B2,-224.65753865565318,691.0600387243963,-14.692075,10.986466,-2.3601985206460503,4.289011789079309,7.894822,-4.7468057
B2,2776.760972117917,1964.9802650805693,13.993747,20.378105,-2.2109224071823235,3.424912183037953,9.912286,-4.352068
B2,626.652261272556,-999.6959847955412,7.052998,16.015911,-2.421037359901645,4.641183451463562,9.139129,-3.8486667
B2,4329.005942178969,1823.7670279751253,35.80462,11.8835945,-2.2478942515605365,3.6389273755597253,11.997148,-4.4014316
B2,6831.448652334454,-400.43538036155996,48.066853,-1.7675054,-1.388396395218219,-1.3363613148139242,12.88486,-2.90309
B2,1904.1223594212295,1763.8139942687494,6.888088,9.322848,-2.378985258880139,4.3977606888874465,9.725966,-4.5433245
B2,-1195.5127431668104,-1719.225946389338,-7.9377246,-14.877334,-2.38150311796553,4.4123355662294665,8.138073,-2.8325303
B2,-1787.4165591759534,-1618.893852995937,-19.853336,-9.415152,-2.250652097432095,3.6548914402431456,6.9139395,-3.2544222
B2,-4046.2966040661977,2290.463749628325,-40.68558,13.712608,-2.3669254552745094,4.327951318167325,5.3494635,-5.671587
B2,1112.1794738537772,-2534.11030779205,24.267979,-14.876306,-2.262069817988869,3.720984049476969,10.799072,-2.5708263
B2,-4283.059954450334,2865.9432365038083,-38.38353,19.045483,-2.45193577595786,4.820042001046199,5.561254,-5.8548846
B2,4604.770513063817,989.3820586535883,39.520775,3.8290567,-2.301868266974287,3.951361323452224,12.56548,-3.9224195
B2,2767.825907714037,880.9399645399081,13.435909,8.870435,-2.2751021490132963,3.7964229917341465,10.323546,-4.645388
B2,-3154.943327419497,1705.506036453609,-35.09814,14.718947,-2.394448586795621,4.487271698049238,5.925618,-5.5437493
B2,4416.647918942646,-1198.4635072038,46.644875,-9.459288,-2.267802138949647,3.75416615858323,12.742948,-3.5066583
B2,2124.644112960637,814.5225748500175,7.2274637,7.6057563,-2.537947949836329,5.317932010630526,9.56354,-4.4037156
B2,-3617.603616807528,1509.9821177900476,-32.45423,9.350176,-2.3762127463321168,4.381711724690398,5.835077,-5.2008867
B2,2283.3688083947613,1046.6737230765843,21.86874,10.99993,-2.3680210392957823,4.334293215066726,10.806682,-4.343107
B2,3623.30911669146,849.2639374397122,28.27119,9.580027,-2.322761402599342,4.07230331372505,10.97402,-4.510266
B2,-3612.296250033438,2666.230655005483,-37.240158,12.673318,-2.4266115403484307,4.673450148501129,5.60202,-5.5492244
B2,-3020.824948441697,2025.2271316171639,-23.478212,19.567923,-2.4372323718526103,4.734929886321332,6.3118596,-5.472922
B2,-4735.649046951569,1734.7835796499692,-42.815243,13.357294,-2.440498585849742,4.753836690382131,5.0527287,-5.7188663
B2,-3241.190521188241,2454.1176915527317,-33.732418,13.247701,-2.450351388464704,4.810870616711041,5.67264,-5.6811657
B2,-1768.362377461945,1265.677091173221,-16.388594,11.045373,-2.4870408592638906,5.023251261730735,7.567903,-5.1366925
B2,-4097.121270687016,1056.4159261911695,-37.725323,14.4026,-2.4262944431882865,4.671614600101384,5.598417,-5.5494523
B2,2116.857957718049,825.065878302401,20.316511,20.224674,-2.30986270064472,3.9976378966077157,10.448843,-4.363928
B2,-715.9911601714686,2314.674054114248,-12.755975,16.714306,-2.4167309742512377,4.616255510497638,7.7260594,-5.490093
B2,5381.324852444109,1044.6729806375265,42.341145,7.440054,-2.2063653023368275,3.3985329291148862,13.034149,-3.9861472
B2,-8360.663163753798,449.298748200204,-51.969944,9.41069,-2.498065541432429,5.087068729224496,4.5460324,-5.2814693
B2,3410.6268542238313,97.33719222916449,24.997953,1.9746917,-2.3000985613705307,3.9411172068310907,11.35883,-3.8528316
