0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
-1.9244571,0.33559665,1.02302,-3.1961117,1.1412561,1.4568523,-3.507582,1.1380244,2.2187166,-1.5625055,-0.33463126,1.8323205,-0.9986064,0.66967607,0.3541582,-4.0860205,0.42620736,3.2186835,-3.9155574,1.1829818,2.7798617,-4.074911,0.94276464,2.6721036,-3.7520263,1.5195105,1.7519931,-4.1730094,0.74766326,2.1137555,-3.396147,1.4760616,1.5696435,-3.6240492,1.3295112,1.8735179,-1.6477485,0.13475272,1.2658322
-4.189817,1.0859346,2.1236832,-3.5221527,1.5418795,1.563466,-3.1593134,1.3213389,1.1327542,-3.7757983,1.5295713,2.2046106,-4.717682,1.1644284,2.9534993,-3.1333504,1.2853839,1.5346673,-3.3552132,1.6839539,1.6038781,-2.5105135,1.8943086,0.7656298,-2.3597152,0.8322247,1.2841423,-4.3532577,2.0245519,1.4220548,-3.8269465,2.078865,1.1662126,-2.8203564,1.2804384,0.79493725,-1.9859266,0.536719,1.1301663
-7.369004,-1.1498413,5.940252,-3.4721076,-1.2636683,2.8030427,-5.481585,2.6108453,1.5511246,-6.0617056,1.8362083,2.351643,-5.7928348,-1.5818455,4.915543,-7.0268464,-1.179667,6.0627384,-5.5280204,-2.104776,5.5867157,-4.0656857,-1.7630594,4.1505127,-3.9579382,-0.7794081,3.227442,-3.2741613,-3.4470239,4.961414,-5.503398,-0.12454523,4.003314,-5.899048,-2.2025316,5.465444,-2.3975518,1.9101694,0.07875907
-7.2819953,-1.2567406,6.005666,-3.8603342,-1.6444535,3.4309804,-5.631282,1.246846,2.7530103,-6.068374,1.4343474,2.7378807,-6.161374,-1.6116307,5.4666815,-7.403055,-1.6048547,6.79532,-5.403199,-2.4600394,5.874759,-4.2596593,-2.0925379,4.647132,-3.8304477,-1.0540466,3.382627,-3.3285632,-3.8138435,5.5163083,-5.912415,-0.8408925,4.8380537,-6.008117,-2.5576298,5.845218,-2.465604,1.5320845,0.6536921
0.13748367,-0.7040725,0.54557157,-2.3932462,-0.6579634,2.6264212,-2.0384989,-0.10071894,2.0161648,-2.9126027,0.969448,2.2414842,-3.3768919,-1.5862472,4.805905,-3.2731032,-0.632012,3.5864835,-2.137381,0.8776606,1.1281734,-2.6543767,0.024150334,2.4972196,-1.8599552,-2.3495195,4.130067,-0.6982704,-1.0666518,1.3276991,-2.4171395,0.25704563,2.230899,-1.1276118,-1.0014257,2.1544735,-0.59193796,-0.68317753,0.9898363
-3.9368966,0.23139103,2.4038165,-5.508354,0.06569926,3.7903686,-5.8774967,1.2095873,3.4462829,-6.6570997,1.0984153,4.0809417,-5.8172636,0.5336563,3.752176,-6.796006,0.30657887,5.4108825,-3.6601973,2.4553955,0.7072349,-3.903322,2.2123044,1.0935575,-5.0251913,1.7492925,2.494542,-6.3473034,-1.1387517,5.2207866,-6.586597,1.3518806,3.2132328,-6.527823,1.1607051,3.0040975,-6.2877026,0.18896258,4.216323
-3.2176173,-2.86781,5.852179,-5.2196836,2.3728487,1.5857075,-6.746719,-0.4417918,5.703992,-5.0437703,-1.481774,5.402589,-4.0918965,-3.7055366,7.0484815,-4.2967806,-3.6869655,7.4209805,-4.880668,-3.1494102,7.0211334,-3.9440145,-2.6980393,5.761646,-3.9972143,-2.8232198,6.28043,-4.121106,-1.6129353,5.3296027,-3.671748,-1.9896034,5.2652144,-3.3611197,-1.5855088,4.8689384,-4.6079116,-2.0321045,5.889116
-2.5544012,-4.5737534,6.2052803,-0.91891956,-2.6677392,2.738542,-3.3315492,-3.0077636,4.909448,-3.7862716,-1.83676,4.1375027,-1.608789,-2.232831,2.76767,-4.212075,-2.859611,6.3086286,-4.46395,-2.371576,5.7726707,-4.1448913,-3.0407248,5.9086394,-2.6061003,-3.0064893,4.8344445,-3.797988,-3.3385434,5.772559,-3.4178627,-2.8854628,5.2280245,-4.0417113,-3.2934754,5.763438,-1.2824854,-4.127629,4.1765137
-5.560628,1.4262798,3.3771932,-4.6766195,2.7588758,1.0511433,-3.844106,2.487426,0.8819518,-6.0946484,2.700477,2.756472,-4.912935,2.508002,1.5628023,-3.989674,2.446915,1.264993,-6.5762157,1.4615196,4.2465515,-5.1217775,3.4883993,1.3000736,-3.956173,0.8428819,2.6651618,-5.4062314,2.9915674,1.3342011,-5.1941032,0.75754714,4.110714,-5.3713646,2.526378,1.5199467,-6.122746,3.2823641,1.653223
-4.3248043,0.6008695,3.030028,-2.8075604,0.18041854,2.1619618,-1.2306776,-0.80031246,1.8850839,-3.518566,-1.1046007,4.058554,-2.1485865,0.3918859,0.87509006,-3.2852123,1.7266198,1.2237242,-4.522591,0.8468768,3.5376637,-3.8044584,0.10540763,3.1912417,-5.2033825,-1.0469484,5.5164475,-3.600812,1.0955384,1.3838856,-4.6417794,1.1399099,3.076686,-4.884671,1.3207905,2.8860288,-5.1446176,0.23942614,4.6470623
-4.7316036,-0.99558794,4.948501,-3.24868,1.176944,2.0006864,-3.765913,1.2604299,2.4109318,-3.1308362,0.20214584,2.4280722,-3.346062,1.0178224,1.5111495,-3.706179,-0.0896533,3.447311,-3.765608,-1.0502049,4.5588803,-4.0780673,-0.54165435,4.2661047,-5.8591075,-2.2715888,6.4988203,-3.6619637,1.2636681,1.7541038,-4.847822,2.3919008,2.0469584,-5.045083,0.7662439,3.9232318,-5.2614713,1.7012864,2.865195
-4.7949605,1.214538,3.0801597,0.10802457,-3.0694363,2.6601117,-0.23507686,-2.5468714,2.4498146,-0.5394956,-1.9270141,1.9914573,-1.8751204,-0.7161919,1.5333234,-0.39190722,-1.6530674,1.9174349,-4.9592133,-0.9353422,5.138561,-5.1830244,-2.334625,6.580333,-1.3407984,-1.5351182,1.941216,-3.704937,0.3971739,2.5610409,-4.416298,-1.0333706,4.6982455,-4.77886,-1.1208408,5.06541,-2.0875733,-1.025103,2.2728083
-3.6285298,-2.2489254,6.1503377,-3.4932685,-0.49552414,3.7661521,-6.2848186,-0.36622047,5.860276,-5.2155128,0.5874623,4.3803763,-4.1930466,2.2777922,1.9688971,-4.338074,-1.9339497,5.9049907,-3.8873763,-0.46846837,4.754641,-2.4825566,-0.16478199,3.4136853,-3.9586263,-0.21265724,4.0031557,-4.5410423,0.13944584,3.6054947,-5.38253,-2.3309128,6.808779,-4.4668202,-0.806182,5.0926657,-5.400224,-0.07661217,5.1348104
-2.1845005,0.8612226,1.0978013,-4.2625465,0.82011455,2.6223927,-6.3156543,2.791652,2.669635,-4.2917905,1.2115953,2.2181094,-1.323513,0.019307196,1.8529398,-5.132734,1.032838,3.022048,-3.3601127,0.43228063,3.5008376,-5.2590513,1.7817433,2.9574332,-1.9877479,-0.32789138,2.7815738,-4.4017353,1.6424297,2.1116211,-5.9513674,1.0569785,3.8268557,-4.8673177,1.1826525,3.3427424,-4.5846276,2.4405077,0.84800833
-2.5544012,-4.5737534,6.2052803,-0.91891956,-2.6677392,2.738542,-3.3315492,-3.0077636,4.909448,-3.7862716,-1.83676,4.1375027,-1.608789,-2.232831,2.76767,-4.212075,-2.859611,6.3086286,-4.46395,-2.371576,5.7726707,-4.1448913,-3.0407248,5.9086394,-2.6061003,-3.0064893,4.8344445,-3.797988,-3.3385434,5.772559,-3.4178627,-2.8854628,5.2280245,-4.0417113,-3.2934754,5.763438,-1.2824854,-4.127629,4.1765137
-3.780234,0.9813956,1.7600504,-5.037876,1.4848958,2.0836666,-4.66414,0.49570528,2.4445257,-5.1027923,-1.1149281,4.653106,-3.7720208,1.4236052,1.261489,-5.0462675,2.0534468,0.97110784,-4.7218013,-2.5274537,5.4832034,-4.0431876,-0.9365993,3.9284394,-3.3794546,2.4900584,-0.70063573,-2.8577678,1.2476943,0.7424257,-4.283167,0.80682385,1.806292,-1.8191289,1.2779013,-0.32005462,-2.541873,0.41633046,0.87688607
-4.0469146,-3.9300551,7.5238338,-2.7369645,-2.135412,4.616054,-2.7403858,-2.0139017,4.852387,-4.003689,-2.6448967,5.7506433,-5.2666326,-0.14786312,4.7088556,-3.157825,-0.38979462,3.0442755,-3.8066258,-1.9912031,5.4053273,-3.9088871,-2.6626637,6.0931535,-3.505264,-0.6802285,3.9361286,-5.311596,-1.7276113,5.6520743,-3.145817,-2.071952,4.6838994,-4.656099,-0.8881567,4.556479,-5.210625,-0.07216399,4.789679
-2.7947438,-0.7258143,3.624608,-4.489015,1.7775854,1.9266095,-4.199922,2.089417,1.9609054,-5.4890127,2.5353863,3.3564715,-2.8238792,0.15429026,1.9865507,-2.9108129,0.56164974,1.479127,-3.7695203,1.1595237,2.6444569,-5.1706853,0.44909608,4.4281135,-5.7829003,1.9296249,3.630847,-4.0825567,2.8091853,0.68041056,-3.8811882,1.9359074,1.7920991,-3.8034918,0.60583794,2.6810386,-4.6542897,2.7496693,1.4862356
-3.736158,2.215427,0.51376235,-2.8081002,1.4547906,0.54690933,-3.2685993,1.0236487,0.7054412,-2.9172592,1.447228,0.67873925,-2.6985402,1.4967331,0.6792666,-2.5791664,1.2532347,0.3777933,-2.69671,0.8446533,0.70259845,-2.166238,1.0549908,0.51779467,-1.9307914,1.180747,0.48485637,-2.8141096,0.93493974,1.1627275,-2.3674347,0.9307687,0.97930586,-1.778567,0.9867644,0.58878934,-3.6471353,3.194519,-0.45197368
-5.0093136,-1.5691869,6.064854,-2.4464402,-0.5044597,2.6183197,-5.691542,-2.547246,7.3185177,-5.163319,-1.5788046,6.6855683,-3.4361482,0.09563347,2.6638894,-2.6183317,0.39407155,1.7858073,-4.907128,0.68979937,3.2822235,-4.1390386,-2.3189158,5.935958,-4.956411,0.39635253,3.713669,-4.2431245,0.86930776,2.7153008,-4.5315447,-0.99037105,4.7558103,-3.5383337,-0.7900275,3.5482805,-3.8584862,0.95599174,2.3264787
-3.8425772,0.8177475,1.942407,-3.5180128,-0.16149476,2.7681355,-3.7504869,-0.5267902,3.7627945,-4.8935604,-0.6392985,4.689478,-4.1504073,-0.65255237,3.6819947,-2.6751404,-2.0607872,4.4954767,-5.8895574,-0.30591235,5.7372785,-4.9926567,-0.58677477,5.2143655,-4.4502206,-0.085181646,3.177037,-3.6795418,-0.46412018,3.228138,-5.8812156,-1.620334,6.8263707,-3.2134588,-2.0857234,4.66769,-2.5613656,-1.8381165,3.7066638
-4.63307,-0.29065293,4.10307,-4.6119175,1.967941,2.1180508,-7.2783475,4.1365876,2.6325266,-6.2674427,1.7731935,4.456064,-4.5714893,3.183355,1.3926445,-4.408947,2.8575768,1.4011159,-5.487698,1.9984782,2.9282181,-5.3547263,1.074209,3.7850585,-5.3538103,3.0683994,1.9919335,-4.6352987,0.35305777,3.6431074,-4.8945727,1.4106759,3.205301,-5.0437546,2.2618663,2.3667948,-6.0796585,3.9171329,1.7886956
-2.9022043,-0.601616,2.7148585,-2.403092,1.0030065,1.1650321,-2.2621942,0.5052199,1.4305389,-4.899753,-0.60438406,4.4335036,-4.094619,0.04646448,3.0321727,-4.618901,0.44392586,2.9019787,-3.7002969,-0.56350946,4.2398467,-4.9269476,-0.86908966,5.19756,-3.9028068,0.062244527,3.1920273,-1.7963847,0.050426323,1.5789158,-4.453472,-1.4873873,4.8705,-3.53772,-0.4726698,3.3533955,-3.0217085,-0.45148417,2.5980384
-3.2495332,-0.73700595,2.9046192,-2.088017,-0.17009568,2.009579,-2.1749392,-0.3421791,1.8514093,-3.6496203,-0.7742981,3.456797,-4.5848217,-0.39857745,3.9736319,-2.3208148,-1.0234444,2.8637872,-3.9479778,-0.69313776,4.2658076,-4.6874614,1.1667502,2.9592083,-5.7394133,0.60226405,3.6069212,-2.5946548,0.33512038,2.2407212,-5.126264,-0.54490274,4.3680224,-3.5220568,1.3151035,1.2087203,-2.6501763,-1.2837771,3.3038166
-3.0345201,1.1867791,0.7436976,-4.1085515,2.2255275,1.0457342,-4.1885543,2.9053762,0.8678019,-4.0826864,2.704132,0.79942656,-4.0269966,2.4189186,0.9547284,-3.254102,1.5985036,0.9742309,-2.0485818,1.134547,0.5090316,-2.5956197,1.1410291,0.90466696,-3.5808737,1.8530064,0.8760985,-4.3626785,1.948885,1.3399496,-3.915076,1.8844018,1.0100396,-3.9972737,2.1945102,1.0307736,-4.4078217,2.5493505,0.7846916
-4.189144,-2.460521,5.700936,-2.4638638,-0.6970392,2.4596772,-3.6185594,-1.1915302,4.450744,-2.1900084,-0.81896585,2.5279527,-1.9888184,1.1631472,0.13179198,-3.0930452,-0.8877387,3.4507718,-1.6364431,-1.7934418,2.8862352,-4.4232163,-1.9149371,5.705516,-5.8059897,0.7211347,4.2280965,-2.4176695,-1.7052807,3.5430489,-3.3996134,-0.47330442,3.097049,-4.608528,-0.5890992,3.980652,-4.2753816,1.8043737,2.1786284
-3.0712733,0.3677746,2.9942682,-0.204045,-0.39025196,0.57330924,-0.57958084,0.2701327,0.4776688,-4.862718,1.5316452,1.7990611,-3.063062,1.2081485,1.2301404,0.5845224,0.096915744,-0.2894988,-1.440016,-0.96652424,2.3708024,-4.9565873,-0.71194017,5.0739675,-5.573252,2.3747559,2.3137002,-2.9488256,0.46244743,2.4643295,-1.4212159,0.7787055,0.6406024,-3.6927512,-0.25942478,3.61707,-4.412146,2.0172458,1.5841565
-4.371738,-0.9717676,4.346544,-6.0326858,1.4186399,2.7098947,-7.1428614,-0.49263147,5.589267,-5.984563,0.15204598,4.2111373,-7.8762693,2.3038156,4.0427465,-7.1524,1.3532773,3.7162192,-5.572976,-2.0195928,5.8493037,-4.345905,-1.9207027,5.4464526,-6.5510473,-0.36925602,5.0664134,-3.8959262,-0.49006084,3.222009,-6.438587,1.2758853,3.869174,-5.98725,1.1000698,3.684288,-2.8334079,-0.8236098,2.3342865
-5.12523,-1.4331024,5.7189302,-7.449911,0.67825496,5.4010916,-5.256723,0.71775556,3.6395013,-5.6380625,0.6854325,4.2124724,-3.603915,0.19087005,2.9116955,-3.3475997,-1.5070022,4.472566,-2.9547696,-1.6723197,4.079371,-3.7118516,-0.97918004,4.792228,-2.0479786,-1.4220086,2.6603062,-5.1618695,-1.375747,5.7832885,-4.2533803,0.61876506,2.8960466,-3.9969268,-0.13668439,3.9989378,-2.7709918,1.473129,0.6302353
-4.53687,0.8694417,2.7516267,-4.245891,1.9694301,1.2612377,-5.727223,1.5219275,2.9606855,-2.5054042,0.80117923,1.6011056,-1.9435833,1.3981483,0.24053283,-3.2805462,1.7087415,0.7808746,-4.8964787,0.030119777,3.9260426,-2.9523358,0.7775655,1.907392,-3.200137,1.6216191,0.7762458,-3.1863549,2.3425205,-0.0501832,-3.8716989,1.4939933,2.073389,-4.853646,2.2164555,1.8880334,-4.0241,3.8920553,-0.8574645
-2.7864413,-0.6383718,3.0027027,-6.0700903,0.7092273,4.280576,-3.8758533,0.13399681,3.384303,-4.0619,-0.6649966,3.9023151,-4.6093645,0.79124695,2.735344,-2.986658,0.16853175,2.182569,-4.73871,-0.98911357,5.0224276,-4.5639033,-1.2620553,5.4056835,-6.18086,-1.181979,5.922244,-5.0081463,0.09276464,3.6021688,-3.9960554,-1.0119635,4.366756,-3.5664806,-2.2018018,5.171573,-2.374952,0.95439476,0.91090906
-3.8646097,-0.6986971,4.1826544,-5.4435363,-0.5847691,4.538976,-5.5498595,2.1413734,2.6235933,-6.5181494,1.6512977,3.8136554,-5.156459,1.1865737,2.3794336,-5.4596567,1.1113155,2.8734663,-6.289268,-0.21134314,5.1876493,-3.6157765,-1.1432732,3.4504738,-5.626027,0.001949125,4.4016223,-2.876035,0.46857613,1.7917742,-3.9915724,-0.4088243,3.730814,-3.8421245,-0.6539929,3.807344,-4.6283593,0.09936576,3.9035323
-3.8796425,1.8393874,0.72254175,-0.9326964,1.1179968,-0.14473599,-4.843763,1.8420336,1.9054132,-2.478582,2.1196368,0.23997667,-2.0550487,1.2190671,0.371895,-3.3636677,2.3123934,0.18786296,-3.1147466,0.2981579,2.3577247,-5.1874366,3.0062785,1.1102489,-2.2844474,1.4906133,0.02012702,-3.041252,1.7261777,0.6245465,-2.859783,2.3266132,0.041589547,-2.3274317,1.8145206,0.045945365,-2.3878868,1.706563,0.19081748
-6.080804,-0.39368567,5.6621923,-4.7297454,0.794315,2.6582038,-5.026977,0.38769096,3.8547373,-4.2410436,-0.43850684,3.9979715,-4.68239,2.2210085,2.0075395,-2.9549363,-0.12243827,2.0691066,-4.2522917,0.3903907,3.199317,-4.2185736,-0.8765287,4.8925505,-3.2812483,0.6434207,2.6486444,-5.2671847,3.4154243,0.50795186,-3.401137,1.5149992,1.3391447,-5.811889,1.0916622,3.382073,-7.0527143,2.0616357,3.4188426
-4.8916073,-1.2644176,4.377137,-0.7018182,-1.5655077,1.7594225,-3.895681,0.17409864,2.896686,-5.774276,0.33458835,4.28583,-4.6295037,1.3120754,2.505636,-5.4654193,0.20840415,4.1808977,-6.3411007,-1.5107268,6.663899,-4.9344735,-2.3989081,6.1322684,-3.8237712,0.0990892,2.810391,-4.31439,2.241598,1.0578728,-4.4710603,-0.41715282,4.4374785,-6.1551104,0.96480787,4.0133977,-2.6462703,1.1475011,1.1190491
-4.039857,-0.015547282,3.292502,-2.7070665,-0.56848,3.0955217,-3.812582,2.098203,1.4580557,-4.608608,2.152133,1.8720804,-4.4338336,0.8125056,2.7814486,-3.1983836,1.3963859,1.5517552,-4.814402,3.651099,0.554773,-2.1007166,1.0860339,0.7455292,-4.3162103,0.9440825,2.8393269,-2.0432513,0.029856406,2.0576258,-3.3945456,1.3778199,1.5809648,-3.6185598,0.47614756,2.9858174,-3.3504493,1.3224556,1.3018829
-4.475564,0.79622334,2.5141811,-4.856858,1.4410006,2.26348,-8.629753,4.1101823,2.5614493,-8.07065,3.6277514,2.0980859,-4.6491604,0.8107923,2.8437452,-8.269142,1.7524153,3.6962864,-4.2109294,2.1304612,1.6373135,-4.9985337,2.2681496,2.092728,-7.2657866,2.8785615,2.4903631,-8.524808,3.5912535,2.5410423,-5.4494095,1.3905979,2.040714,-5.979263,2.738545,1.990768,-4.2770314,0.22980773,2.727296
-3.640401,-0.16994612,3.4457743,-2.7868824,-1.8473207,4.062115,-3.0954235,-0.9720001,3.2784243,-3.305327,-0.96522236,3.6753843,-0.4643149,-2.8235118,2.6682396,-4.505931,-1.3175352,5.494234,-4.082677,-2.4117355,5.543699,-3.8482456,-1.3478817,4.746865,-3.894973,-1.8299775,5.3155704,-4.0027676,-3.6012647,6.921538,-3.5804422,-3.1376765,6.289468,-4.2187533,-3.3139515,6.6381097,-2.764896,-3.2249084,5.3136077
-2.9489615,-1.610003,4.178525,-2.6415517,0.045293257,2.271726,-3.4644134,-2.2276309,4.6528463,-3.4498117,-0.9018662,3.6995745,-5.198335,-0.76259154,5.222172,-2.848689,-2.9065323,4.860036,-2.9879444,-1.8473012,3.9011521,-3.396164,-2.6791422,4.5473223,-3.5520022,-1.2011117,3.8048844,-4.319131,-0.05153408,4.094445,-4.746999,-1.5275652,5.997087,-4.409907,-2.4452393,6.1328597,-3.211008,-2.7251291,5.36723
-2.8189504,-1.2297364,3.8265004,-2.8334825,0.8000259,1.1639485,-5.324559,-1.1207242,5.587955,-3.939918,0.7099658,2.7805405,-1.6297116,0.19741403,0.8960122,-2.90108,0.010482357,2.631718,-3.970148,-2.4923658,6.07026,-4.3756332,-2.4722536,6.0742083,-0.10014303,-0.21067214,0.4149383,-3.0595908,0.24200349,1.9225357,-4.0785437,0.06968885,3.5086243,-2.8539844,1.1120127,1.5462025,-1.5794333,0.13579473,1.0561473
-5.4193807,-0.050436795,3.918458,-3.014991,-0.7013102,2.7828603,-2.0633252,-1.8155607,3.2625406,-2.5381474,-0.36738852,1.9506972,-5.1403484,1.6619056,1.5516474,-2.4061568,-0.36724612,2.0249696,-3.1764832,-0.17745475,2.537184,-2.5566869,-0.89881086,3.1891406,-2.4443488,-0.318031,2.2856178,-1.1905866,-1.966899,2.5020182,-2.927874,-0.029746056,2.0631235,-1.8789363,0.06979017,1.6585522,-2.2515879,-2.1714325,3.7132664
-6.021685,-0.21277627,5.569969,-3.1086857,-1.5512527,4.7924213,-3.3804312,-1.6196231,4.9860506,-2.834455,-2.2690215,5.2277317,-1.0515823,-2.2501864,3.6515357,-2.2447996,-0.6194131,2.781403,-2.6506088,-1.6460449,5.0114427,-4.5008464,-1.200396,6.2238727,-1.7527568,-1.8751413,4.0917225,-3.40187,-0.2851369,3.1123776,-4.9410815,-0.37755862,4.6741724,-4.6934834,-1.1449203,5.681566,-2.5692081,-2.8718736,5.429755
-4.630714,1.2594483,1.7750676,-0.6038886,0.66478413,-0.13104998,-4.31082,1.4641856,1.4191076,-4.083895,1.1446451,1.8985479,-2.7720096,1.1500885,0.44078505,-4.0740976,0.7292042,1.8709388,-3.5761137,1.0204688,1.0029308,-2.6800976,-0.06823244,1.5200495,-4.1618743,1.5211527,1.2051506,-2.0158265,0.30201542,0.75163317,-1.7453685,0.24679977,0.522361,-1.4391689,-0.6640675,1.1430172,-2.683962,-0.7278528,2.2314181
-4.0838547,-1.4883873,5.056453,-2.925303,2.3512363,-0.09048267,-5.9052944,1.9281332,3.1831148,-5.435116,1.3377671,3.635838,-4.266573,1.5275071,2.3988302,-5.354988,1.2344587,2.764445,-7.304482,-4.0343475,10.131065,-6.6825376,-2.7967381,8.734658,-3.0039003,0.74959403,1.6480591,-5.6307077,-0.88665295,4.913473,-6.314525,-0.6490461,6.1313787,-5.085438,-0.38008586,4.735382,-2.6232016,-1.0773406,2.3129215
-6.254403,-2.9091794,7.6142993,-4.2752514,2.621466,0.8071177,-5.870385,2.4990284,2.6762366,-7.102671,-1.3023762,6.486872,-6.1928573,4.2518845,1.1809348,-6.955177,4.0143156,1.8245723,-5.559365,-1.4637257,5.776735,-5.7313504,-2.6778767,6.776854,-6.8682117,0.050926216,5.178974,-4.203776,0.8045465,2.381851,-5.8341036,3.5496595,1.7165998,-6.7676187,1.2172141,4.4959216,-5.59229,4.082933,1.0690935
-4.0396647,1.0876768,1.5090044,-6.0142226,0.45499763,3.96824,-4.0573387,-0.2175669,3.2394395,-5.659615,1.3107988,2.5253565,-4.7465405,1.4593973,2.2991571,-5.1255794,1.0737947,2.762941,-3.7752004,-0.3061771,3.0186245,-5.208552,1.0198449,2.442835,-4.971826,1.6664462,2.1064568,-4.605839,1.0373689,2.4113693,-5.959849,1.2914743,2.7166836,-5.6990957,1.4188763,3.0069695,-2.7926538,0.06260168,1.4252347
-4.1459837,-2.3934097,5.602053,-2.5064466,-0.58646894,2.414442,-3.5316138,-0.8621227,3.9303684,-1.9227922,-0.7390107,2.1484122,-1.700279,0.60884136,0.45793867,-3.278169,-0.4317623,3.2067547,-1.4824593,-1.6266416,2.6964924,-4.144245,-2.1253362,5.651403,-5.5530925,0.8992611,3.8231928,-2.857151,-1.6201887,3.8541465,-3.1959796,-0.46761578,3.002396,-4.6047025,-0.538831,3.9642706,-4.0509906,1.9803228,1.9159137
-5.133834,-0.994075,5.4222813,-2.9333742,-1.8711749,4.059892,-5.193065,-2.1565285,6.594023,-4.4593625,-2.3756044,6.4767075,-3.3631902,-0.9803287,4.348691,-3.6468234,-0.5099088,3.882531,-3.3219736,-2.029223,4.826453,-3.7532008,-2.9814966,6.218821,-3.5621614,-3.0757473,6.2456894,-3.2149029,0.04336152,2.077455,-2.7333775,-0.89975625,3.0540376,-3.2723334,-1.1461704,4.177633,-3.78911,-3.4214187,6.704362
-4.456604,-1.5110539,4.731825,-2.2356691,0.13082382,1.6875063,-3.9803135,-0.8138561,4.2426147,-6.359748,-2.564212,7.541922,-3.199355,1.3438419,1.1530175,-5.5390677,2.403164,2.2010906,-1.7354653,0.60276914,0.93906856,-3.543665,-0.7005682,3.6825035,-5.209995,0.9724035,2.9442992,-4.737296,-1.0043283,4.619794,-0.46955147,0.11004668,0.7382846,-2.495625,-1.0465065,2.7678206,-5.0796785,0.9668942,3.439829
-4.8713064,1.4855386,1.6031567,-4.3393593,0.9428617,1.9201658,-6.298283,0.40172875,4.0490937,-7.4871626,-0.77689207,5.807885,-3.5438836,-1.1983782,3.8202686,-4.4278336,0.65573084,2.8265162,-6.4539185,1.3906329,3.3845532,-6.661055,1.5833676,3.5177453,-6.917207,0.39316258,4.754998,-5.1705384,0.8090366,2.8621402,-5.9234543,-0.031155057,4.1840754,-5.9455853,0.28753817,3.8401115,-4.781,0.5858088,2.7050776
-5.0833907,-0.00056078937,4.5638742,-4.389143,-0.4782298,3.3921921,-4.413896,-1.0974562,4.7919703,-4.2211823,0.21507694,2.9433892,-4.485649,-2.3100424,5.780722,-3.8549814,-1.2368046,4.6790943,-4.0314813,-2.2602417,5.757046,-5.2301936,-2.7287865,7.1541038,-2.8961391,-0.6821154,3.2514045,-3.530157,-0.5008523,4.0429063,-2.2121837,1.0198866,1.4748008,-2.005016,0.5085709,1.7119786,-3.302763,-0.8052596,3.664872
-5.493811,-1.1767918,6.627385,-2.582776,-1.9642652,4.6683517,-3.2722778,-1.7558855,4.5367165,-4.8662004,-0.9408747,5.2339673,-2.838176,-3.168496,6.131729,-6.7120347,-1.1211644,6.7201414,-4.2548594,1.3950075,3.1305952,-3.2123337,0.68368375,2.373044,-4.598904,-0.49673247,5.2460737,-4.2525654,-3.4424126,6.8280015,-7.1139054,0.3448881,6.016487,-3.8888266,-1.1129639,4.539848,-4.080048,-0.7137441,4.293519
-4.917996,0.9145028,2.8245847,-4.770908,2.9944422,0.27095917,-4.1605263,2.0067437,0.8156612,-4.8009057,1.4932054,1.6369823,-4.040368,1.3011055,1.200101,-2.7143075,1.2385343,1.1262828,-5.9227023,1.8717283,2.665979,-4.7868867,3.1201067,1.3548715,-3.2522998,1.9115804,0.6329762,-3.358987,2.148078,0.23296952,-5.5334897,1.6805192,2.0380988,-2.0508544,0.7615644,0.7821898,-3.277858,1.8933945,0.8293442
-4.849957,1.005634,3.0315828,-5.4152784,-0.8564246,5.2900515,-5.9638834,0.9450716,3.8598142,-5.6829443,1.8947961,2.5540164,-6.415957,0.14842811,4.490445,-5.373544,-0.26475137,5.4235277,-4.5786867,2.134121,1.9847436,-4.2672124,2.9445853,1.1425521,-6.2088375,2.2271514,2.3552275,-6.2073827,-0.8953899,6.0140147,-7.849716,1.5724384,4.856386,-6.24329,2.5915725,2.9796736,-5.9274244,-0.42920905,4.664407
-5.683065,-0.5957025,4.515809,-7.4180136,1.6343414,3.5723743,-5.8838387,0.02574347,4.134471,-3.412829,1.5023164,1.0669492,-2.01202,-0.28338364,1.1022376,-5.0956125,1.1942476,2.00142,-7.336142,-0.8891359,6.4277444,-7.765475,0.5337553,5.1793075,-7.41523,1.3230094,4.579229,-3.3312633,-0.63180804,2.441102,-3.661735,-0.12465638,2.1672456,-7.089339,1.1384954,3.9848588,-7.574592,0.45956352,4.814266
-3.092813,-1.0945821,3.1814742,-3.4542735,0.650404,1.5955145,-4.7180943,0.23565331,3.3415117,-4.004891,0.9275572,2.234082,-5.2580934,1.2561977,2.9751413,-3.5882812,-0.31370258,2.570273,-3.5991116,-0.27874807,2.514508,-4.436442,0.70442057,3.0791216,-4.4762497,2.3785896,0.6598502,-5.002776,1.1680562,2.6153986,-5.6597824,0.28754643,4.0516844,-3.8024955,0.47818342,2.3649597,-3.6206658,0.30041766,2.6584737
-5.4115596,-1.2130598,6.0206194,-3.9871912,-2.400104,5.5552707,-4.5820875,-0.8323527,4.661265,-5.282342,1.4938166,2.914577,-3.4524636,0.34151304,2.6924984,-5.6237655,-0.68727267,5.4957786,-5.211395,-3.6420648,7.663629,-3.9874504,-1.3509225,4.985677,-4.9456406,0.04741487,4.5372753,-5.433225,-1.2561046,5.081564,-3.8362439,0.5543882,2.743517,-5.6629515,2.1660328,1.8185328,-4.8304043,1.6569787,2.2144942
